id,message,created_time,likes_count,comments_count,shares_count
124319427612935_1893356114042582,"26 years ago, with five young children and no clear career path, Jean-Pierre Weill still wanted to take a shot at supporting his family through art. He gave himself 3 months to come up with something original, beautiful, and fun. One day, he hit on it! He picked up the phone and called Rachel, his wife. ""I think I've got it!"" 
He started creating 3D paintings immediately, using both paper and glass. The first art fair he went to, he sold out! With time, he phased out paper and integrated more levels of glass, creating the beautiful artwork he and his daughters continue to make today! 
Click to watch more of Jean-Pierre Weill art 》  http://bit.ly/JeanPierreWeill",2018-05-07T19:29:22+0000,9,0,4
124319427612935_1890272671017593,"A special gift for Mother's Day - 20% OFF! Discount applicable to ""City Overlook"" and ""Burgundy Wine"" from our Gift Collection - use coupon code HappyMothersDay at checkout >http://bit.ly/GiftCollectionJPW",2018-05-04T20:49:28+0000,2,0,0
124319427612935_1883652408346286,"I'd love to hear your home decor opinion -   Which design do you like best? Comment below your favorite image :) ⬇

Explore more Jean-Pierre Weill 3D paintings on glass. Click > http://bit.ly/GiftCollectionJPW",2018-04-28T18:08:33+0000,0,0,0
124319427612935_1876921829019344,"YOU ARE INVITED! Come to the opening reception Thursday, April 26th, at The Open Lens Gallery - a wonderful opportunity to meet Jean-Pierre Weill, author of The Well of Being and innovative artist of 3D paintings on glass! 
Spread the word!",2018-04-22T10:11:12+0000,2,0,2
124319427612935_1869121323132728,"Happy birthday, Israel - may this year bring Shalom, Salaam, Peace. 

Check out more of Jean-Pierre Weill's 3D  paintings on multiple levels of glass.> http://bit.ly/GiftCollectionJPW",2018-04-19T12:15:48+0000,13,0,6
124319427612935_1869121249799402,"""Creativity takes courage.""
-Henri Matisse-",2018-04-16T16:30:11+0000,19,0,4
124319427612935_1869112133133647,"There's no place like New York City!
Check out Jean-Pierre Weill's innovative  paintings in three dimensions on multiple levels of glass. > http://bit.ly/GiftCollectionJPW",2018-04-14T19:09:26+0000,28,1,5
124319427612935_1861628890548638,"This sweet pastoral scene conveys the free-spirited play of children. The central pole around which the youngsters swing recalls folk festivals and the maypole dances of May Day and Midsummer. Musical notes, fluttering birds, and the simply drawn figures contribute to the lightheartedness of this painting. Click to see more >   http://bit.ly/2uTzu4b
Happy National Love Our Children Day!",2018-04-07T16:47:08+0000,12,0,1
124319427612935_1858585424186318,"Three generations of artists are working in the studio today! <3

#runsinthefamily",2018-04-04T18:35:03+0000,12,0,0
124319427612935_1138488680431574,"There is something special about Paris...
For me, it holds childhood memories.
Tag a friend YOU'D like to go to Paris with.

Check out Jean-Pierre Weill paintings on multiple levels of glass > http://bit.ly/JeanPierreWeill",2018-03-22T14:24:58+0000,11,0,0
124319427612935_1835979323113595,"Everything - a brushstroke, a picture, a human life - is both a Whole in and of itself, and a Part of something larger. Einstein was a master of perspective. 

Today we mark Albert Einstein's birthday, We invite you to enjoy  a limited time only offer - 30% off ""Einstein"" Limited Edition 3D painting on glass by using coupon code ""Einstein30"" at checkout > http://bit.ly/2tKpCci",2018-03-14T19:23:43+0000,5,0,0
124319427612935_1832497073461820,Check out Jean-Pierre Weill innovative technique of painting in three dimensions on multiple levels of glass. > http://bit.ly/GiftCollectionJPW,2018-03-11T17:12:41+0000,59,9,31
124319427612935_1828865073825020,"Today we're celebrating women!
Tag an extraordinary woman and tell us how she inspires you.

In honor of National Women's Day, we invite you to enjoy a limited time offer - 20% off ALL Limited Edition 3D paintings on glass! Use coupon code ""WOMEN20"" at checkout. > Bitly link

*Valid for 24 hours",2018-03-08T13:59:34+0000,3,0,0
124319427612935_1825771384134389,"Which famous artist was born today? 

Hint: He painted a famous fresco on the ceiling of the Sistine Chapel.

Famous Quote: ""I saw the angel in the marble and carved until I set him free.""",2018-03-05T19:52:06+0000,5,4,0
124319427612935_1820941947950666,"משנכנס אדר מרבים בשמחה!
When the Hebrew month of Adar starts, we increase our JOY!

Celebrate Purim with a 10% discount on all Jean-Pierre Weill Gift collection items. Use coupon code PURIM10 at check out> http://bit.ly/GiftCollectionJPW

Valid until 3.3.18",2018-03-01T13:21:27+0000,10,0,2
124319427612935_1814859498558911,"Thank you Noson!

Click to learn and watch more of Jean-pierre Weill innovative 3D painting on glass > http://bit.ly/JeanPierreWeill",2018-02-23T18:51:41+0000,5,0,0
124319427612935_1809484552429739,"Happy National Drink Wine Day  🥂

Check out ""Burgundy wine,"" Gift Collection 3D painting on glass > http://bit.ly/BurgundyWineGC",2018-02-18T18:52:16+0000,6,0,0
124319427612935_1803768073001387,"With Valentine's Day upon us, we found ourselves in a loving mood, desirous of creating a special limited time offer* ➡➡➡ Buy a Gift Collection painting and get the second one 50% OFF with Coupon Code VD2018 !
Hurry up... you have 24 hours ⏰😍 > http://bit.ly/GiftCollectionJPW

*applicable to all Gift Collection items",2018-02-13T12:43:11+0000,2,0,0
124319427612935_1800840043294190,"Meet our studio team!

My name is Davida - I'm Jean-Pierre Weill's daughter. One of my favorite things about working in the studio is the variety of creative and logistical tasks. There's always something that fits my mood - from painting that requires care and creativity to cleaning glass which demands a different kind of attention to communicating with you - our fabulous galleries and customers! :)",2018-02-10T17:48:26+0000,15,0,1
124319427612935_1798325100212351,"Click to see more Jean-Pierre Weill innovative 3D paintings on glass> 
http://bit.ly/GiftCollectionJPW",2018-02-08T15:35:08+0000,8,0,0
124319427612935_1796772113700983,"“Emancipate yourself from mental slavery, none but ourselves can free our mind.”
Happy birthday Bob Marley ❤
6.2.45 -11.5.81

Click to watch ""Bob Marley"" Limited Edition 3D painting on glass 》 http://bit.ly/2GSryC7",2018-02-06T19:11:54+0000,36,1,7
124319427612935_1793804553997739,"Are you into home decor?  Which design do you like best? 
Comment below your favorite image :) ⬇

Explore more Jean-Pierre Weill 3D paintings on glass. Click > http://bit.ly/GiftCollectionJPW",2018-02-03T20:08:29+0000,83,6,1
124319427612935_1783368931707968,"“It is an absolute human certainty that no one can know his own beauty or perceive a sense of his own worth until it has been reflected back to him in the mirror of another loving, caring human being.” 
― John Joseph Powell
Tag a friend to whom you wish to send a virtual hug and write them a word of appreciation.

City Overlook 3D painting on glass > http://bit.ly/CityOverlookGC",2018-01-31T16:18:00+0000,40,6,13
124319427612935_1790315111013350,"ט""ו בשבט הגיע, זמן שכולו מוקדש לחגיגת טבע! 🌳🌴🌾🌿
בואו לחגוג איתנו עם הטבה מיוחדת לכבוד טו בשב""ט, ול-24 שעות בלבד- 
10% הנחה ברכישת Tree of Life 
הקלידו את קוד הקופון TUBISHVAT10 ביציאה ;) > http://bit.ly/TreeOfLifeGC",2018-01-31T09:05:23+0000,7,1,0
124319427612935_1783368688374659,"Celebrate small victories - Cheers!

Click to watch Nite Cap 3D painting on glass on our website > http://bit.ly/NiteCapG",2018-01-26T16:55:00+0000,9,0,1
124319427612935_1783365055041689,"Love getting complimented on your home decor? 
Take a look at Jean-Pierre Weill's 3D paintings on glass > http://bit.ly/GiftCollectionJPW

Happy national compliment day! ❤",2018-01-24T18:41:50+0000,0,0,0
124319427612935_1773467182698143,We are honored to be represented around the globe and as far East as China. Thank you Bravo Art Group!,2018-01-19T15:34:00+0000,11,0,1
124319427612935_1773464196031775,"“Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate; only love can do that.” 
~ Martin Luther King, Jr.

Take a look at our Shalom 3D painting on glass > http://bit.ly/ShalomGC",2018-01-15T10:00:01+0000,4,0,0
124319427612935_1772233559488172,"Inside each of us is our Child - the imaginative part of us for whom magic is real and nothing is impossible.
Check out ""Road Runner,"" Limited Edition 3D painting on glass > http://bit.ly/RoadRunnerLE",2018-01-13T20:41:46+0000,42,4,6
124319427612935_1764819783562883,"“I get by with a little help from my friends.” 😃

Check out our ""Fab Four"" Gift Collection 3D painting on glass> http://bit.ly/FabFourGC",2018-01-08T23:29:00+0000,25,1,5
124319427612935_1763609107017284,"What a great year it's been!
For over 25 years we’ve received heartwarming feedback from art lovers around the globe—and every bit contributes to our energy and the creative process. We couldn't have done this without you!
May this year bring new possibilities, fresh creativity, and vision to us all!

Click to see more of Jean-Pierre Weill 3D painting on glass > https://www.jeanpierreweill.com/",2018-01-05T16:35:55+0000,2,0,2
124319427612935_1758092884235573,"Another year gone by. How time flies!
Share with us, in a comment below, the best thing that happened to you this year.

Check out ""Time Flies"" - a 3D painting on glass from our Gift Collection - Now 20% off, only until Midnight! 
Don't miss out! 

Click > http://bit.ly/2nNOxJ7",2017-12-31T17:16:12+0000,5,0,0
124319427612935_1755074607870734,"Time for new beginings....!
Renew the look in your home with a new work of art! 

Click to watch all of Jean-Pierre Weill 3D painting on glass >
https://www.jeanpierreweill.com/",2017-12-28T17:22:02+0000,14,0,1
124319427612935_1752306258147569,"It's Christmas time!
Hoping your holidays are full of warmth, joy, peace and happiness! 🎅🎄❄

Bringing you something special this holiday season - Enjoy 20% off all Jean-Pierre Weill Gift Collection art with coupon code GIFTCOLLECTION20 at checkout! 50% off all Limited Edition items with coupon code LMITEDEDITION50 at checkout. 

Merry Christmas!",2017-12-25T17:01:13+0000,6,1,0
124319427612935_1748390758539119,"Color your world with an innovative 3D painting on glass by Jean-Pierre Weill.

Just a few days left untill our holiday season sales end! 
Don't miss out on 20%-50% off! ⏰
To enjoy 20% off all Jean-Pierre Weill Gift Collection paintings use coupon code GIFTCOLLECTION20 at checkout > http://bit.ly/2At5TRn
To enjoy 50% off all Jean-Pierre Weill  Limited Edition paintings use coupon code LIMITEDEDITION50  at checkout > 
http://bit.ly/2nQ5jYb",2017-12-21T17:30:00+0000,2,0,2
124319427612935_2888086134668559,"It's almost Christmas!
Wishing you holidays full of warmth, joy, peace and happiness! 
Bringing you something special this holiday season - Enjoy 20% off all Jean-Pierre Weill Gift Collection items with coupon code GIFTCOLLECTION20 at checkout and 50% off all Limited Edition paintings with coupon code LIMITEDEDITION50.

Only until 31/12/2017, Don't miss out!",2017-12-17T15:30:00+0000,2,0,0
124319427612935_1740016576043204,"""Happiness is a thing to be practiced, like the violin."" - John Lubbock

Happy Violin day!",2017-12-13T15:00:00+0000,18,1,2
124319427612935_1734331373278391,"'I'm not claiming divinity. I've never claimed purity of soul. I've never claimed to have the answers to life. I only put out songs and answer questions as honestly as I can ... But I still believe in PEACE, LOVE, and UNDERSTANDING.' 
-John Lennon-
 1940 - 1980

Check out our John Lennon Gift Collection 3D painting on glass> 
 http://bit.ly/2kxyhdZ",2017-12-08T15:30:00+0000,10,1,0
124319427612935_10155942085149375,This holiday season delight someone you love with a 3D painting on glass! Enjoy 20% off all Jean-Pierre Weill Gift Collection art with coupon code GIFTCOLLECTION20 at checkout and 50% off all Limited Edition items with coupon code LIMITEDEDITION50.,2017-11-25T21:32:34+0000,52,4,10
124319427612935_473390854686016,"Holiday season is upon us - delight someone you love with a 3D painting on glass!
Enjoy 20% off all Jean-Pierre Weill Gift Collection items. Use coupon code GIFTCOLLECTION20 at checkout and 50% off all limited edition items with coupon code LIMITEDEDITION50. Click to watch more >",2017-11-24T18:14:47+0000,2,0,0
124319427612935_1710621748982687,"Home is not a place; it's a feeling.
Click to see more Jean-Pierre Weill 3D painting on glass > https://www.jeanpierreweill.com",2017-11-14T20:57:22+0000,4,1,1
124319427612935_1702792426432286,"""I thank You God for most this amazing
day: for the leaping greenly spirits of trees,
and a blue true dream of sky, and for everything
which is natural, which is infinite, which is yes.
-e.e. cummings

""Nature is a Temple"", Grand Collection, 3D painting on glass
Dimensions: 4x3 ft

Contact us for more details.",2017-11-08T17:35:00+0000,50,2,24
124319427612935_1702788009766061,"""Jazz is the only music in which the same note can be played night after night but differently each time.""
-Ornette Coleman

""Jazz Ensemble"", Gift Collection, 3D painting on glass
Size: 9x11 Inches

Now available at: http://bit.ly/RedJazz",2017-11-06T19:02:11+0000,11,1,2
124319427612935_1694057407305788,"Let's play hide-and-go-seek in a magical forest.

""Forest of Boulogne"" in it's new home in Arizona.
Grand Original 3D painting on glass
Size: 8x3 ft",2017-10-29T17:00:00+0000,23,1,1
124319427612935_1689091657802363,"""If you carry your childhood with you, you never become older."" - Tom Stoppard

""Men Raining"", Gift collection, 3D painting on glass
Size: 9x11 inches

Now available at: http://bit.ly/menraining",2017-10-25T13:00:00+0000,12,0,2
124319427612935_1689026974475498,"""Over 20 years ago, with 5 young children, I was faced with the choice of getting a 9-5 job or pursuing my artwork.
I decided to give myself 3 months to come up with an innovative style of art with which I could support my family.""

- Jean-Pierre Weill

Shop now for Jean-Pierre Weill art:  www.jeanpierreweill.com",2017-10-24T10:30:10+0000,356,58,155
124319427612935_1648374081874121,It's Sunday! Let's make the most of this new week and dance!,2017-09-10T13:37:11+0000,8,0,0
124319427612935_1642996992411830,"#Fiddler 
Tevye and Golde (singing): It doesn't change a thing, but even so... After 25 years, it's nice to know.""

Tell someone you love #iloveyou",2017-09-04T18:29:58+0000,19,0,1
124319427612935_1639966782714851,"#NewYork #Jazz 
Take some time to dance today.
Be spontaneous!

#3dpaintingonglass",2017-09-01T15:21:07+0000,28,6,10
124319427612935_1632084416836421,"Sometimes I spend days in the box of my life. It's a breath of fresh air when I look out the #window (literally and figuratively) and get #perspective.  

Detail from #Balloon Over Paris #3dpaintingonglass",2017-08-24T11:28:44+0000,23,0,0
124319427612935_1622237657821097,"I'll Take #Manhattan - city of #Windows

#3dpaintingonglass",2017-08-14T03:54:24+0000,45,0,0
124319427612935_1620879824623547,"Feeling some relief from these hot summer days looking at #cranes in #winter
#snow

#3dpaintingonglass",2017-08-12T17:56:32+0000,28,1,2
124319427612935_1614413485270181,"מחפשים מתנה מקורית באמת לאהוב/ה שלכם/ן?
פנקו את בן/בת הזוג שלכם/ן במתנה מיוחדת לט״ו באב, ציור על זכוכית בשלושה מימדים! 
* 20% הנחה על כל אוסף המתנות, קופון: TuBAv
* משלוח חינם לכל הארץ
* עוד ציורים באתר --> https://goo.gl/GygM5H",2017-08-06T04:24:33+0000,17,0,6
124319427612935_1610918535619676,"It continues to surprise me how one small detail - in a work of art, in a conversation, in the experience of a day - can make all the difference.",2017-08-02T20:27:49+0000,12,0,0
124319427612935_1597795280265335,,2017-07-21T13:43:52+0000,5,0,0
124319427612935_1586689604709236,"#johnlennon #GiftCollection 
Big fan of the Beatles!

#3dpaintingonglass",2017-07-12T13:29:57+0000,25,3,1
124319427612935_1577938002251063,"#fingerpaint with JPW's #granddaughter

#experiment with #color",2017-07-05T08:20:01+0000,13,1,0
124319427612935_1577174895660707,"painting #leaves on #NatureIsATemple

Check out more at www.jeanpierreweill.com!
 
#3dpaintingonglass #autumn #colors",2017-07-04T15:27:01+0000,116,4,11
124319427612935_1575641882480675,"Was just looking through some #GiftCollection images from a while back. Came across this #tribute to #RayCharles

#3dpaintingonglass",2017-07-03T12:06:46+0000,12,4,3
124319427612935_1573873919324138,"Back 2 levels of#CityOfPeace

#color #Jerusalem #peace 

#3dpaintingonglass",2017-07-02T04:09:25+0000,22,2,0
124319427612935_1570243979687132,"In #BalletClass 5 dancers flow in space, #light, and shadow

#GiftCollection #3dpaintingonglass",2017-06-29T09:44:06+0000,42,0,4
124319427612935_1565666893478174,"#HumanCondition - we're all floating :)

#3dpaintingonglass 

Visit our website for more --> www.jeanpierreweill.com",2017-06-25T19:59:51+0000,48,9,11
124319427612935_1560654763979387,"""Message In A Bottle"" in its home in #Jerusalem - the worlds of #imagination we create for ourselves :)

#3dpaintingonglass #GiftCollection #messageinabottle

Zivia Brunschwig",2017-06-20T19:18:30+0000,7,0,0
124319427612935_1559531604091703,"#BalloonOverParisBridge #GiftCollection #3dpaintingonglass 
Tag friends who love Paris!
Check out more awesome gift 3d paintings on glass --> https://www.jeanpierreweill.com/collections/gift",2017-06-19T18:28:53+0000,27,4,5
124319427612935_1559528737425323,"#detail from #BalloonOverParisBridge 
This gentleman reminds me of the #everyman (and #everywoman ) main character in my book #thewellofbeing",2017-06-19T18:24:32+0000,6,0,0
124319427612935_1558029820908548,"#detail of #musicians in #NewYorkJazz 

#3dart #newyork #jazz",2017-06-18T09:23:05+0000,8,0,0
124319427612935_1558026150908915,"Painting the building #facade for #NewYorkJazz

#3dpaintingonglass #israeliart #nyc",2017-06-18T09:15:07+0000,7,0,0
124319427612935_1554448144600049,"#ForestAvenue #colors on a #pallet 
Beautiful by accident :)
#3dart #3dpaintingonglass",2017-06-15T10:19:27+0000,9,0,0
124319427612935_1552743208103876,"#Paris, city of #fashion and #love, in full romantic bloom. A fountain, a statue, lovers, a horse drawn carriage - what more could you ask for?

#3dpaintingonglass #jeanpierreweill #LaVilleLumière",2017-06-13T20:51:47+0000,18,0,3
124319427612935_1552069391504591,"Our best sellers so far this month...Get your own 3D painting on glass - 25% off until the end of June!

See more at www.jeanpierreweill.com/collections/gift",2017-06-13T06:01:28+0000,56,4,3
124319427612935_1551584534886410,"#background for #Astrid with #Flowers

#3dpaintingonglass",2017-06-12T20:33:26+0000,11,0,0
124319427612935_1549898268388370,"MEN RAINING
On an imaginary street #reminiscent of Jean-Pierre's native Paris, a boy has a vision of men floating in space, rising and falling with their umbrellas. A sign, ""Beauty"", reminds us that we find what we seek. 

#3dpaintingonglass #balloon #boy #paris",2017-06-11T05:58:15+0000,10,4,0
124319427612935_1547469318631265,"Looks like we've gone #viral :) #3dpaintingonglass

Help us share the love and visit our website - www.jeanpierreweill.com

Bored Panda, Bored Panda Art, MeraMuda, FREEYORK, Citkart, НighViewArt, Radio One Lebanon",2017-06-08T20:57:16+0000,13,0,0
124319427612935_1545934328784764,Visit our website --> www.jeanpierreweill.com,2017-06-07T06:21:16+0000,9,0,0
124319427612935_1261822904359481,A piece from the book #thewellofbeing,2017-06-06T19:59:00+0000,19,0,0
124319427612935_1544382745606589,"🎵All my bags are packed and I'm ready to go🎵

These 3D paintings on glass are off to their new homes! #Germany, #USA, #Thailand, #Poland, #Canada, #Lithuania, #Israel, #UnitedKindom",2017-06-05T19:14:55+0000,84,3,7
124319427612935_1543239939054203,"#Jacqueline #simplicity #beauty

#3dpaintingonglass",2017-06-04T18:23:34+0000,22,2,1
124319427612935_1542300919148105,"Detail from #DoubleDating , the #GrandCollection  - a painting about the #masks we wear. 
For more about masks, check out my book, #theWellofBeing 
www.thewellofbeing.co
The Well of Being: a children's book for adults",2017-06-03T21:05:48+0000,8,3,0
124319427612935_1540796342631896,"When you think about the human condition, what comes to mind? 
#HumanCondition 
25 x 31 inches 
#3dglasspainting #whimsical",2017-06-02T10:29:19+0000,16,2,0
124319427612935_1540339872677543,"#Kotel and #DancingOnTheEdge newly delivered to Olive Tree Gallery Safed Israel

#3dglasspainting #Israeliartist #Sefad",2017-06-01T20:35:33+0000,11,2,0
124319427612935_1538165336228330,Detail from#Joynd #3dglasspainting,2017-05-30T11:56:31+0000,2,0,0
124319427612935_1537314056313458,Detail from #DancingOnTheEdge with quote from #Psalms,2017-05-29T13:55:03+0000,6,0,1
124319427612935_1536113586433505,Here are the #chicks from our backyard coop . There's nothing more #magical to me than the creativity of new life!,2017-05-28T06:28:36+0000,7,0,0
124319427612935_1534218016623062,This morning a #chick hatched in our backyard coop. I'm a little nervous about stray #cats. Reminded me of#Birdcage,2017-05-26T07:00:36+0000,14,0,2
124319427612935_1529829500395247,"Do you own a Jean-Pierre Weill 3D painting or his book, The Well of Being: a children's book for adults?

We are thrilled to celebrate the 25th anniversary of Jean-Pierre Weill Studios! And we need your help.

We, Davida and Safira, had the pleasure of joining our father's studio several years ago. 
Over the years, our dad sold tens of thousands of paintings and books, and we would love to meet all of you who have made his artwork part of your homes and workspaces! So we are using social media platforms to reach out to our art community around the globe :)

Kevin Spacey and Ringo Starr are among those who love and own his artwork, and we're excited to meet everyone else.

So, how can you help?
1. Tag friends who own a Jean-Pierre Weill work
2. Share this post so we can get in touch with all our fans!
3. If you own a Jean-Pierre Weill, please comment with a photo of your painting or book in your home setting, with your location.

Looking forward to hearing from you and thank you so much!
Davida, Safira, and Jean-Pierre

Video credit: Chananel Benarroch",2017-05-22T07:28:25+0000,159,82,166
124319427612935_1529627840415413,"#promenade - 13"" x 17"" - for when you are #inlove or simply feel the moon is shining just for you.",2017-05-21T16:56:13+0000,10,1,2
124319427612935_1523745681003629,Detail from #Kingdom #fallinginlove,2017-05-17T07:10:34+0000,7,0,2
124319427612935_1516250931753104,"Finishing touches to ""Nature is a temple"" 🍁🍃🍂🌿 #grandcollection with Safira Klein
#israeliart #3dpaintingonglass #natureisatemple",2017-05-10T18:48:27+0000,12,0,2
124319427612935_1516250751753122,"Packed with 3 paintings from our Grand Collection. Destinations: #nyc, #england and #singapore.

#israeliart #3dpaintingonglass #natureisatemple #improvisation",2017-05-10T18:47:46+0000,0,0,0
124319427612935_1516250705086460,"Working on a New York Jazz 🕋🗽🏢
#inthestudio #fireescape #jazz #family #israeliart",2017-05-10T18:47:40+0000,0,0,0
124319427612935_1510395745671956,The personalized background of #dove for a wedding gift. #mazaltov,2017-05-05T06:18:25+0000,3,1,1
124319427612935_1503404059704458,#sunday morning in the studio 🤗🌻🏜🌞 #3dpaintingonglass #lovemyjob,2017-04-30T09:10:34+0000,4,0,0
124319427612935_1497024220342442,"#WheresPablo, a colorful café scene in which #Picasso 's self portrait dines in a quiet corner, getting more colorful by the minute!",2017-04-25T09:51:06+0000,6,0,0
124319427612935_874394556874224,"It was such a pleasure to host Noam Bedein and his visitors from the International Christian Embassy Jerusalem (ICEJ) in our #studio! 
They were treated to a #Bookreading of #TheWellOfBeing by Jean Pierre Weill and a tour in the studios of Rachel Rotenberg and #jeanpierreweill
Thank you for coming!",2017-04-15T18:48:01+0000,2,0,0
124319427612935_1481318175246380,,2017-04-12T05:58:07+0000,8,0,2
124319427612935_1481176805260517,,2017-04-12T02:14:35+0000,9,2,2
124319427612935_1476632159048315,#Children in the #studio . #schoolsout,2017-04-08T17:56:16+0000,6,0,1
124319427612935_1476631825715015,"There exists a delicate balance in many areas of our lives - between space and intimacy, mind and body, You and I. 
#DancingOnTheEdge #3dglasspainting #brandnew",2017-04-08T17:55:30+0000,7,1,1
124319427612935_792344495291593,"I couldn't have put it better myself!

""Rotenberg demonstrates in her breathtaking works the depth of personal meaning and intimate stories that lay behind even the most seemingly opaque works of art."" 

Thank you Bmoreart and everyone who supports my wife's incredible artwork - please share this article!",2017-04-01T17:14:43+0000,7,0,12
124319427612935_1466481866730011,,2017-03-31T04:42:14+0000,3,0,0
124319427612935_1463169180394613,Great #photoshoot session with אסף פרי yesterday in our #studio. So excited to show you our newest paintings!,2017-03-27T18:23:46+0000,8,0,0
124319427612935_1462044377173760,"Photoshoot for ""Nature is a Temple"", one of our most popular #GrandCollection paintings!",2017-03-26T17:43:53+0000,6,0,1
124319427612935_1461498280561703,"Here are some of our #portraits, tell us which one is your favorite! 😊
.
.
.
.
.
.
.
.
.
.
#portrait #artworkportrait #inspiration #art #3dart #3dglasspainting #vitreography #art #paint #painting #protrait #popart #myart #modernart #artsanity #love #instagood #tbt #photooftheday #marilynmonroe #bobmarley #johnlennon #beatles #thebeatles #jerrygarcia #einstein #alberteinstein",2017-03-26T05:36:52+0000,6,0,0
124319427612935_1459395734105291,"Have a wonderful calm weekend full of flowers and beauty <3

Tag someone you love :) #flowers on #balcony",2017-03-24T05:25:01+0000,8,0,2
124319427612935_1457938414251023,The #GrandCollection is out!,2017-03-22T20:36:01+0000,5,0,1
124319427612935_1457926787585519,Magical forests have a way of showing up when we need a break from daily routines... In a bustling city or even in a living room,2017-03-22T20:20:02+0000,1,2,3
124319427612935_1456227881088743,Imagination is more important than knowledge. -Einstein,2017-03-21T06:46:43+0000,10,1,3
124319427612935_1455639934480871,"COMING SOON!

#DancingOnTheEdge",2017-03-20T17:10:20+0000,3,0,2
124319427612935_1454750244569840,"""Kingdom"" #3dglasspainting  in Basel, Switzerland",2017-03-19T18:54:48+0000,1,0,0
124319427612935_1451852038192994,,2017-03-16T19:23:24+0000,4,2,0
124319427612935_1449539131757618,Shipment of Gift Collection paintings to a few of our galleries in the States. Want to add our work to your display? Be in touch!,2017-03-14T06:17:13+0000,1,0,0
124319427612935_1444718085573056,,2017-03-09T13:44:58+0000,4,2,0
124319427612935_1443473272364204,"Our newest display, this one is in Rimonim Gallery in Raanana, Israel. Check it out! #3dglasspainting

רימונים מתנות אומנות ישראלית",2017-03-08T12:25:58+0000,3,0,1
124319427612935_1443110205733844,,2017-03-08T04:52:30+0000,4,2,0
124319427612935_1430871693624362,Paintings in all sizes! On the left is our newest #3dglasspainting - look for it soon in our galleries!,2017-02-23T08:49:42+0000,5,0,0
124319427612935_1409853392392859,"Grand Original ""Forest Avenue"" (250 cm long!) in progress. Getting ready for display in one of our favorite galleries!",2017-02-01T15:42:26+0000,7,0,1
124319427612935_1381315785246620,Jean-Pierre in Artmosphere Galleries in #Mamilla,2017-01-02T08:42:21+0000,7,0,0
124319427612935_1371172419594290,Finishing touches on the back level #3dglasspainting,2016-12-24T20:10:29+0000,7,0,0
124319427612935_1354009151310617,Stay tuned for a new video about #3dglasspainting !,2016-12-12T16:37:05+0000,4,0,0
124319427612935_1342647749113424,היי! מחפשים מעצב גרפי לעבודת פרילנס. יכולות ציור בטאבלט ונסיון באילוסטרייטור חובה :),2016-12-04T09:46:55+0000,2,1,2
124319427612935_1331541833557349,Great studio visit with #eveharow! #jeanpierreweill introducing his #3dglasspainting to a visiting group,2016-11-24T10:34:50+0000,1,0,0
124319427612935_1320160534695479,Cutting inner frames for #3dglasspainting in our studio!,2016-11-12T18:35:25+0000,4,0,0
124319427612935_1316350481743151,Two new Grand Original #3dglasspainting by #jeanpierreweill  in #Mamilla,2016-11-08T16:27:14+0000,7,0,0
124319427612935_1308165465894986,,2016-10-30T17:57:31+0000,6,0,0
124319427612935_1307152485996284,Sometimes it's a relief to build something that you know will be washed away with the next wave. #jeanpierreweill #granddaughters,2016-10-29T16:55:05+0000,3,0,0
124319427612935_1300891433289056,"Our newest Grand Original #pablocafe 
#3dglasspainting in the works!",2016-10-22T18:40:43+0000,16,0,0
124319427612935_1294273320617534,#picasso #mirror What do you see when you look in the mirror? #3dglasspainting  #vitreography #jeanpierreweill,2016-10-15T17:48:34+0000,5,0,1
124319427612935_1292299797481553,Preparing decorations for the holidays. #shanatova :) A sweet new year to you!,2016-10-13T19:33:09+0000,4,0,0
124319427612935_1284516988259834,Safira putting the final touches on #natureisatemple Grand Original #vitreograph before shipping to its new home! Bon voyage!,2016-10-05T06:46:21+0000,7,0,0
124319427612935_1275618872482979,"#horseandrider 

#3dglasspainting  #vitreography #jeanpierreweill",2016-09-25T07:03:42+0000,3,0,0
124319427612935_1272837262761140,"@jeanpierreweil is working on another Cafe' Grand Original, we are all excited!

#3dglasspainting #jeanpierreweill #workinginthestudio",2016-09-21T21:15:17+0000,6,0,0
124319427612935_1271591076219092,"#fireescape is hanging in #cardo in #jerusalem 
See more at www.jeanpierreweill.com

#jerusalemoldcity #jeanpierreweill #3dglasspainting",2016-09-20T07:59:28+0000,8,1,1
124319427612935_1266948270016706,"#kingdom

Angels climb up and down ladders that stretch from the Heavens to a fantastical depiction of #jerusalem, past a map of the ﻿sephirot﻿, the Kabbalistic building blocks of creation. This painting is filled with light and details that will allow new discoveries every time you look at it.

#jeanpierreweill #3dglasspainting #art  #spreadingthelove",2016-09-14T17:58:52+0000,5,0,1
124319427612935_1263433230368210,#dove of #peace with #olive branch,2016-09-10T20:02:41+0000,6,0,1
124319427612935_1260730470638486,"""Look! We're on camera!"" #painting with #gouache",2016-09-07T20:24:37+0000,2,0,1
124319427612935_1259505634094303,"Our dog, #juno, in the #studio :)",2016-09-06T09:13:53+0000,6,0,0
124319427612935_1259078260803707,#ForestAvenue coming together. #Layers --> #depth --> #discovery,2016-09-05T20:44:46+0000,6,0,0
124319427612935_1254649607913239,"#happyanniversary!

See more at:
www.jeanpierreweill.com

Enjoy!

#3dpainting #3dglasspainting",2016-08-31T19:57:15+0000,5,0,1
